Filename,Sample Rate,Duration (s),Channels
01516-indian-music-vintagesense-1943-taansen-04-rumjhum-rumjhum-chaal-tihaari-sahgal-p-indra-khemchand-prakash-vintagesense-song-id-01516.mp3,11025,178.364,2
18149-indian-music-vintagesense-shree-ganesh-08-1962-chorus-om-shanti-shanti-brief-bulo-c-rani-vintagesense-song-id-18149.mp3,11025,25.078,2
18651-indian-music-vintagesense-zeenat-07-sakhi-aya-awan-vintagesense-song-id-18651.mp3,8000,219.6,2
05835-indian-music-vintagesense-1954-bilwamangal1954-525-05humitnatumsekeh-suraiya-vintagesense-song-id-05835.mp3,8000,148.968,2
05819-indian-music-vintagesense-1954-baraati-1954-424-04-naach-le-tohey-leney-aaya-asha-s-balbir-chorus-vintagesense-song-id-05819.mp3,11025,373.081,2
05881-indian-music-vintagesense-1954-chakradhari1954-7-07kaheykobisaaraharinaam-rafi-vintagesense-song-id-05881.mp3,8000,110.088,2
01587-indian-music-vintagesense-1944-bhanwra-01-teripeepeekipukaronne-vintagesense-song-id-01587.mp3,11025,175.229,2
11251-indian-music-vintagesense-1964-beti-bete-1964-lata-rafi-1964-beti-bete-1964-aaj-kal-mein-dhal-gaya-2-vintagesense-song-id-11251.mp3,11025,258.351,2
01576-indian-music-vintagesense-1944-bhaaii-1-x-jhuulon-kii-aaii-hai-bahaara-khaana-shaatira-gazanavii-gulaama-haidara-vintagesense-song-id-01576.mp3,11025,175.073,2
18111-indian-music-vintagesense-shama46ver-n26772-07-ikterapt-2suraiya-vintagesense-song-id-18111.mp3,11025,208.039,2
17903-indian-music-vintagesense-rajpuramani36-10-he-shiv-prabho-vintagesense-song-id-17903.mp3,8000,117.144,2
11224-indian-music-vintagesense-1964-april-fool-1964-rafi-1964-april-fool-1964-04-aa-gale-lag-ja-vintagesense-song-id-11224.mp3,11025,230.922,2
11238-indian-music-vintagesense-1964-ayee-milan-ki-bela-1964-rafi-asha-chorus-1964-ayee-milan-ki-bela-1964-01-ayee-milan-ki-bela-vintagesense-song-id-11238.mp3,11025,378.932,2
06137-indian-music-vintagesense-1954-kavi-09-main-peeke-nahin-aaya-talat-rajender-krishna-c-ramchander-vintagesense-song-id-06137.mp3,11025,193.202,2
06169-indian-music-vintagesense-1954-laalpari1954-kahrahihaindhadkanen-geetadutt-vintagesense-song-id-06169.mp3,8000,191.304,2
06143-indian-music-vintagesense-1954-kavi-1954-shehar-mein-dekha-ek-asha-chitalkar-vintagesense-song-id-06143.mp3,11025,192.575,2
11241-indian-music-vintagesense-1964-ayee-milan-ki-bela-1964-rafi-1964-ayee-milan-ki-bela-1964-06-bura-maan-gaye-vintagesense-song-id-11241.mp3,11025,187.089,2
05886-indian-music-vintagesense-1954-chakradhari1954-12-12isjagke-wahredyalu-rafi-ashapradeep-vintagesense-song-id-05886.mp3,8000,216.36,2
18608-indian-music-vintagesense-watan-se-door-02-1969-suman-kalyanpur-aaye-sajanwa-naachay-yeh-manwa-lala-sattar-vintagesense-song-id-18608.mp3,11025,208.509,2
06181-indian-music-vintagesense-1954-lakeeren1954-daamannachhudayoon-geetadutt-vintagesense-song-id-06181.mp3,8000,195.552,2
05820-indian-music-vintagesense-1954-baraati-1954-524-05-teri-nazron-ne-hum-ko-chitalkar-asha-vintagesense-song-id-05820.mp3,11025,217.809,2
12587-indian-music-vintagesense-1967-jewelthief1967-sdburman-1967jewelthief1967music-vintagesense-song-id-12587.mp3,11025,232.908,2
12552-indian-music-vintagesense-1967-hamareghamsematkhelo1967-talat-1967hamareghamsematkhelo1967aansoochhipayeaankhmein-vintagesense-song-id-12552.mp3,11025,205.427,2
05884-indian-music-vintagesense-1954-chakradhari1954-10-10kyakuchhbhi-ledekhterey-asha-vintagesense-song-id-05884.mp3,8000,255.384,2
05814-indian-music-vintagesense-1954-baraati-07-kaheen-door-koyalia-gaye-re-lata-sudha-malhotra-raja-mehandi-roshan-vintagesense-song-id-05814.mp3,11025,161.28,2
11260-indian-music-vintagesense-1964-beti-bete-1964-shankar-jaikishan-1964-beti-bete-1964-title-music-vintagesense-song-id-11260.mp3,11025,163.944,2
17639-indian-music-vintagesense-pittsburgh-klsaigal-devdas-tamil1-vintagesense-song-id-17639.mp3,11025,177.58,2
12535-indian-music-vintagesense-1967-diwana1967-mukesh-1967diwana1967patekibaatkahega-vintagesense-song-id-12535.mp3,11025,262.478,2
05899-indian-music-vintagesense-1954-chakradhari-10-arey-suno-aaj-mein-baich-rahi-shamshad-pradeep-avinaas-vyas-vintagesense-song-id-05899.mp3,11025,255.687,2
18198-indian-music-vintagesense-stationmaster42-bande3kabhinahimmathaar-vintagesense-song-id-18198.mp3,11025,167.654,2
01589-indian-music-vintagesense-1944-bharthari-02-soona-mandir-mera-sakhi-ri-ameerbai-p-inder-khemchand-prakash-vintagesense-song-id-01589.mp3,11025,191.478,2
17996-indian-music-vintagesense-sakhi-robin-02-1962-suman-kalyanpur-arar-arar-payal-mori-chhankay-ho-robin-bannerjee1-vintagesense-song-id-17996.mp3,11025,217.339,2
05837-indian-music-vintagesense-1954-bilwamangal1954-725-07chubhgayedonaina-chatma-vintagesense-song-id-05837.mp3,8000,207.288,2
05869-indian-music-vintagesense-1954-chaalis-baabaa-ek-chor-05-yaaron-ne-baahen-jo-daali-lata-pl-santoshi-sd-burman-vintagesense-song-id-05869.mp3,11025,203.285,2
11252-indian-music-vintagesense-1964-beti-bete-1964-lata-1964-beti-bete-1964-aaj-kal-mein-dhal-gaya-1-vintagesense-song-id-11252.mp3,11025,384.679,2
18126-indian-music-vintagesense-sharda1942015503-panchhijaa-peechheraha-vintagesense-song-id-18126.mp3,11025,173.871,2
17623-indian-music-vintagesense-pittsburgh-azadikebaad-ayengesajanhamare-suprovasircar-kpsen-vintagesense-song-id-17623.mp3,11025,154.488,2
17654-indian-music-vintagesense-pittsburgh-radhakrishnapkanandevi-robinmcho-1-kdg-vintagesense-song-id-17654.mp3,11025,206.942,2
01515-indian-music-vintagesense-1943-taansen-03-kaahe-gumaan-kare-ri-gori-sahgal-p-indra-khemchand-prakash-vintagesense-song-id-01515.mp3,11025,194.769,2
05807-indian-music-vintagesense-1954-baraati-01-haye-koi-kehde-lata-dn-madhok-roshan-vintagesense-song-id-05807.mp3,11025,204.643,2
17823-indian-music-vintagesense-pyar-kiya-to-darna-kya-03-1963-rafi-asha-mohabbat-ka-naghma-zubaa-n-par-na-aata-ravi-vintagesense-song-id-17823.mp3,11025,91.847,2
12589-indian-music-vintagesense-1967-laatsaab1967-asharafi-1967laatsaab1967aechandzarachhupjaa-vintagesense-song-id-12589.mp3,11025,232.385,2
11225-indian-music-vintagesense-1964-april-fool-1964-rafi-1964-april-fool-1964-06-meri-mohabbat-paak-mohabbat-vintagesense-song-id-11225.mp3,11025,208.248,2
12590-indian-music-vintagesense-1967-laatsaab1967-asharafi-1967laatsaab1967tanmeinagni-vintagesense-song-id-12590.mp3,11025,295.915,2
17918-indian-music-vintagesense-raqs-e-bismil-explicit-77-07-jalwa-ba-qadra-abida-parveen-vintagesense-song-id-17918.mp3,11025,329.456,2
17980-indian-music-vintagesense-saas-bhi-kabhi-bahu-thi-03-1970-lata-kishore-le-lo-chudiyaan-ji-rd-burman1-vintagesense-song-id-17980.mp3,11025,231.393,2
17939-indian-music-vintagesense-rashtraveer-shivaji-51-1962-suresh-talwar-musical-interludes-suresh-talwar-vintagesense-song-id-17939.mp3,11025,90.958,2
05873-indian-music-vintagesense-1954-chaalis-baabaa-ek-chor-09-kismat-ne-baag-lagaayaa-hai-lata-pl-santoshi-sd-burman-vintagesense-song-id-05873.mp3,11025,202.606,2
01527-indian-music-vintagesense-1943-vish-kanyaa-04-wo-chand-ban-muskra-rahe-hai-ameer-bai-kedaar-sharma-khemchand-prakash-vintagesense-song-id-01527.mp3,11025,167.236,2
12530-indian-music-vintagesense-1967-dilnepukara1967-mukesh-1967dilnepukara196701waqtkartahaijowafa-vintagesense-song-id-12530.mp3,11025,291.265,2
06112-indian-music-vintagesense-1954-ishtilli-1954-gut-karday-gumbadye-meri-asha-vintagesense-song-id-06112.mp3,11025,187.716,2
12584-indian-music-vintagesense-1967-jewelthief1967-latabhupinder-1967jewelthief1967honthonmeinaisibaatmeindabake-vintagesense-song-id-12584.mp3,11025,511.791,2
18184-indian-music-vintagesense-singaar-04v-ari-ho-mohe-vintagesense-song-id-18184.mp3,8000,172.152,2
18629-indian-music-vintagesense-ysmoolky-piano03-vintagesense-song-id-18629.mp3,44100,173.662,2
17608-indian-music-vintagesense-pittsburgh-anathashram-1937-umashashi-shabbir-totekikahani-rcb-vintagesense-song-id-17608.mp3,11025,186.776,2
17959-indian-music-vintagesense-roti42-rahamnakhanahaimakkarzamana-vintagesense-song-id-17959.mp3,11025,152.398,2
01561-indian-music-vintagesense-1943st11shakuntala-08a-shraapandsomedia-vintagesense-song-id-01561.mp3,11025,155.429,2
17958-indian-music-vintagesense-roti42-meghrajaaye-vintagesense-song-id-17958.mp3,11025,174.289,2
17806-indian-music-vintagesense-pyar-ki-bazi-51-1967-jimmi-musical-interludes-jimmi-vintagesense-song-id-17806.mp3,11025,389.642,2
18113-indian-music-vintagesense-shama46ver-n26773-04-uljhandilki-suraiya-vintagesense-song-id-18113.mp3,11025,215.458,2
17637-indian-music-vintagesense-pittsburgh-kamlajhariya-maidillaake-punjabighazal-vintagesense-song-id-17637.mp3,11025,188.343,2
18119-indian-music-vintagesense-sharada-1942-nirmala-ghirayibadariya-naushad-1-0001-b-vintagesense-song-id-18119.mp3,11025,187.716,2
18156-indian-music-vintagesense-shree-krishan-leela-05-1970-asha-tera-panth-nihaar-such-kehti-hoo-n-sn-tripathi-vintagesense-song-id-18156.mp3,11025,116.297,2
12527-indian-music-vintagesense-1967-dilnepukara1967-latarafi-1967dilnepukara196705humkohonelagahaipyar-vintagesense-song-id-12527.mp3,11025,325.016,2
18178-indian-music-vintagesense-sikandar-7-aaj-ai-sajanva-vintagesense-song-id-18178.mp3,8000,178.2,2
01525-indian-music-vintagesense-1943-vaapasa-1-suprovaa-sarakaara-albelaa-mastaanaa-eka-pt-bhuushhana-boraala-vintagesense-song-id-01525.mp3,11025,212.846,2
11232-indian-music-vintagesense-1964-awarabadal1964-mukesh-merijaannazulfei-nkholo-ushakhanna-vintagesense-song-id-11232.mp3,12000,231.216,2
06172-indian-music-vintagesense-1954-laal-pari-04-aankhon-ke-paimane-pee-geeta-dutt-asad-bhopali-hansraj-bahal-vintagesense-song-id-06172.mp3,11025,196.232,2
17667-indian-music-vintagesense-pittsburgh-timirbaran-orchestra-3-vintagesense-song-id-17667.mp3,11025,533.995,2
11292-indian-music-vintagesense-1964-daal-me-kala-03-1964-kishore-oh-jhoomyeh-mera-bhaloo-insaano-ne-insaano-ko-c-ramchandra-vintagesense-song-id-11292.mp3,12000,176.352,2
17636-indian-music-vintagesense-pittsburgh-kamlajhariya-maahinaal-punjabighazal-vintagesense-song-id-17636.mp3,11025,184.686,2
05832-indian-music-vintagesense-1954-bhai-saaheb-07-unchi-nichi-manzil-to-hai-badi-door-ch-atma-chorus-shailendra-neenu-majumdar-vintagesense-song-id-05832.mp3,11025,184.111,2
17949-indian-music-vintagesense-reporter-raju-04-1962-rafi-asha-nazar-mili-hai-ek-qatil-se-s-mohinder-vintagesense-song-id-17949.mp3,11025,222.981,2
18186-indian-music-vintagesense-singaar-06-vo-din-kidhar-vintagesense-song-id-18186.mp3,8000,191.952,2
06138-indian-music-vintagesense-1954-kavi-10-chhoti-si-zindagi-main-talat-rajendra-krishna-c-ramchandra-vintagesense-song-id-06138.mp3,11025,199.68,2
18132-indian-music-vintagesense-sheela-sarkar-jal-na-uthe-vintagesense-song-id-18132.mp3,44100,12.33,2
05894-indian-music-vintagesense-1954-chakradhari-05-raja-ji-morey-saiyyan-ko-asha-pradeep-avinaas-vyas-vintagesense-song-id-05894.mp3,11025,94.563,2
12591-indian-music-vintagesense-1967-laatsaab1967-lata-1967laatsaab1967mujhejabsemuhabbathogayi-vintagesense-song-id-12591.mp3,11025,247.171,2
11220-indian-music-vintagesense-1964-april-fool-1964-lata-1964-april-fool-1964-05-unki-pahli-nazar-kya-asar-kar-gay-vintagesense-song-id-11220.mp3,11025,326.583,2
17954-indian-music-vintagesense-reporter-raju-51-1962-s-mohinder-musical-interludes-s-mohinder1-vintagesense-song-id-17954.mp3,11025,165.669,2
06170-indian-music-vintagesense-1954-laal-pari-01-nigaah-nichi-saamane-baithke-jab-shamshad-asad-bhopali-hansraj-bahal-vintagesense-song-id-06170.mp3,11025,193.306,2
18185-indian-music-vintagesense-singaar-05-dil-ane-ke-vintagesense-song-id-18185.mp3,8000,237.6,2
06126-indian-music-vintagesense-1954-kalaakaar-07-ika-matavali-do-nainon-se-asha-k-raazdaan-vasant-ramachandra-vintagesense-song-id-06126.mp3,11025,203.076,2
17678-indian-music-vintagesense-poonji1943024610-kaanmeinbaaliyaan-vintagesense-song-id-17678.mp3,11025,194.612,2
17840-indian-music-vintagesense-qanoon-1943-nirmala-bolobolosajanwa-naushad-0001-b1-vintagesense-song-id-17840.mp3,11025,184.686,2
17652-indian-music-vintagesense-pittsburgh-nt-orchestra-vintagesense-song-id-17652.mp3,11025,190.537,2
17673-indian-music-vintagesense-poonji43-kaanmeinbaaliyan-vintagesense-song-id-17673.mp3,11025,193.097,2
17674-indian-music-vintagesense-poonji43-sheeshekenahintukdehainmeredilke-vintagesense-song-id-17674.mp3,11025,159.242,2
05853-indian-music-vintagesense-1954-bilwa-mangal-11-panghat-pe-more-shyam-ch-atma-dn-madhok-bulo-c-rani-vintagesense-song-id-05853.mp3,11025,260.284,2
05875-indian-music-vintagesense-1954-chakradhari1954-1-01titlemusic-avinashvyas-vintagesense-song-id-05875.mp3,8000,152.424,2
17953-indian-music-vintagesense-reporter-raju-51-1962-s-mohinder-musical-interludes-s-mohinder-vintagesense-song-id-17953.mp3,11025,165.616,2
05826-indian-music-vintagesense-1954-bazooband-1954-126-01-title-music-mohammad-shafi-vintagesense-song-id-05826.mp3,11025,123.141,2
17834-indian-music-vintagesense-pyar-kiya-to-darna-kya-08-1963-rafi-zindagi-kya-hai-gham-ka-dariya-hai-ravi1-vintagesense-song-id-17834.mp3,11025,155.115,2
11254-indian-music-vintagesense-1964-beti-bete-1964-rafi-asha-1964-beti-bete-1964-gori-chalo-na-hans-ki-chaal-vintagesense-song-id-11254.mp3,11025,204.016,2
01551-indian-music-vintagesense-1943st01shakuntala-01-pyari-pyari-yesukhadmatra-vintagesense-song-id-01551.mp3,11025,176.17,2
18627-indian-music-vintagesense-ysmoolky-piano01-vintagesense-song-id-18627.mp3,44100,193.411,2
01552-indian-music-vintagesense-1943st02shakuntala-02a-storyofshakuntalaconti-vintagesense-song-id-01552.mp3,11025,224.81,2
18161-indian-music-vintagesense-shree-krishan-leela-51-1970-sn-tripathi-musical-interludes-sn-tripathi-vintagesense-song-id-18161.mp3,11025,366.864,2
17917-indian-music-vintagesense-raqs-e-bismil-explicit-67-06-mujhe-bekhudi-abida-parveen-vintagesense-song-id-17917.mp3,11025,405.629,2
01501-indian-music-vintagesense-1943-shakuntala-03-tumhen-prashann-yun-dekhke-parashuram-jaishri-zohara-ratan-piya-vasant-desai-vintagesense-song-id-01501.mp3,44100,173.192,2
01575-indian-music-vintagesense-1944-badii-baata-8-amiirabaaii-iqarara-ke-parde-men-raamaananda-firoza-nizaamii-vintagesense-song-id-01575.mp3,11025,193.463,2
06106-indian-music-vintagesense-1954-ilzaam-05-bujhane-lagi-dekhon-kab-tak-teri-asha-rajender-krishna-madan-mohan-vintagesense-song-id-06106.mp3,11025,168.229,2
18657-indian-music-vintagesense-zila-56-05-aeri-sakhi-zila-khan-vintagesense-song-id-18657.mp3,11025,644.963,2
18153-indian-music-vintagesense-shree-krishan-leela-02-1970-asha-palko-n-ka-palna-naino-n-ki-dori-sn-tripathi-vintagesense-song-id-18153.mp3,11025,227.997,2
18664-indian-music-vintagesense-zindagi-aur-hum-05-1962-lata-chheen-liya-re-beimaan-mera-dil-roshan-vintagesense-song-id-18664.mp3,11025,199.053,2
17982-indian-music-vintagesense-saas-bhi-kabhi-bahu-thi-04-1970-asha-usha-mangeshkar-oh-julm-ho-raama-kahay-mei-n-rd-burman1-vintagesense-song-id-17982.mp3,11025,292.624,2
01536-indian-music-vintagesense-1943-vishvaasa-6-surendra-bhuula-jaa-jo-dekhataa-hai-safadara-firoza-nizaamii-vintagesense-song-id-01536.mp3,11025,187.768,2
05854-indian-music-vintagesense-1954-bilwa-mangal-12-yeh-raat-din-ka-ch-atma-dn-madhok-bulo-c-raani-vintagesense-song-id-05854.mp3,11025,198.06,2
18101-indian-music-vintagesense-shakuntala43-sukhbharasukhbhara-vintagesense-song-id-18101.mp3,11025,79.203,2
12598-indian-music-vintagesense-1967-majhlididi1967-hemantkumarchorus-1967majhlididi196710nadiyakibharibharigodyahan-vintagesense-song-id-12598.mp3,11025,190.119,2
12517-indian-music-vintagesense-1967-chandankapalna1967-rafi-1967chandankapalna196702tumhedekhahai-vintagesense-song-id-12517.mp3,11025,296.49,2
01569-indian-music-vintagesense-1944-aaiinaa-3-husnabaanuu-khushii-ke-taraane-sunaataa-tanaviira-naqvii-x-vintagesense-song-id-01569.mp3,11025,183.223,2
06197-indian-music-vintagesense-1954-maan-02-faili-hain-khabar-aaj-ye-lata-kaif-bhopali-anil-biswas-vintagesense-song-id-06197.mp3,11025,159.922,2
11295-indian-music-vintagesense-1964-daal-me-kala-06-1964-asha-in-aankho-n-ko-tumhei-n-apni-c-ramchandra-vintagesense-song-id-11295.mp3,12000,183.648,2
01578-indian-music-vintagesense-1944-bhaaii-7-nasiima-akhtara-isa-dila-kii-haalata-khaana-shaatira-gazanavii-gulaama-haidara-vintagesense-song-id-01578.mp3,11025,192.104,2
11243-indian-music-vintagesense-1964-benazir-1964-asha-1964-benazir-1964-07-gham-nahin-gar-zindagi-veeran-hai-vintagesense-song-id-11243.mp3,11025,164.78,2
18613-indian-music-vintagesense-yaad1942017102-yaadjabbechainkartihai-vintagesense-song-id-18613.mp3,11025,168.281,2
01599-indian-music-vintagesense-1944-bharthari-11-alakh-naam-ras-pinaa-surendra-p-indra-khemchand-prakash-vintagesense-song-id-01599.mp3,11025,208.927,2
12504-indian-music-vintagesense-1967-c.i.d9091967-asha-1967c.i.d909196701yaarbadshahyaardilruba-vintagesense-song-id-12504.mp3,11025,356.153,2
12526-indian-music-vintagesense-1967-dilnepukara1967-ashamannadey-1967dilnepukara196704kiskadarzalimhoqatil-vintagesense-song-id-12526.mp3,11025,299.572,2
01535-indian-music-vintagesense-1943-vishvaasa-3-surendra-and-mahataaba-duniyaa-naii-basaaii-qariima-firoza-nizaamii-vintagesense-song-id-01535.mp3,11025,207.203,2
06175-indian-music-vintagesense-1954-laal-pari-07-kah-rahi-hain-dhadkanen-geeta-talat-asad-bhopali-hansraj-bahal-vintagesense-song-id-06175.mp3,11025,191.478,2
17808-indian-music-vintagesense-pyar-ki-dastan-01-1961-rafi-suman-kalyanpur-tera-muskurana-bana-ek-fasaana-nashad-vintagesense-song-id-17808.mp3,11025,246.282,2
12516-indian-music-vintagesense-1967-chandankapalna1967-rafimannadey-1967chandankapalna196705nirtatadhang-vintagesense-song-id-12516.mp3,11025,163.892,2
18109-indian-music-vintagesense-shama46-yunkhoongaribonka-vintagesense-song-id-18109.mp3,11025,196.389,2
17688-indian-music-vintagesense-portland2005-10-vintagesense-song-id-17688.mp3,8000,177.768,2
17831-indian-music-vintagesense-pyar-kiya-to-darna-kya-07-1963-asha-duniya-mei-n-mohabbat-walo-n-ki-taqdeer-ravi-vintagesense-song-id-17831.mp3,11025,137.927,2
18107-indian-music-vintagesense-shama46-khudayayekaisihai-vintagesense-song-id-18107.mp3,11025,193.202,2
17822-indian-music-vintagesense-pyar-kiya-to-darna-kya-02-1963-rafi-asha-dil-tum-ko-de-diya-jaan-e-jigar-ravi1-vintagesense-song-id-17822.mp3,11025,203.18,2
18656-indian-music-vintagesense-zila-46-04-mori-dheemi-dheemi-zila-khan-vintagesense-song-id-18656.mp3,11025,316.813,2
05806-indian-music-vintagesense-1954-bahuta-dina-hue-7-lataa-chandaa-chamake-niilagagana-men-pt-indra-shankaa-shhastrii-vintagesense-song-id-05806.mp3,44100,171.207,2
17666-indian-music-vintagesense-pittsburgh-timirbaran-orchestra-2-vintagesense-song-id-17666.mp3,11025,131.187,2
11249-indian-music-vintagesense-1964-benazir-1964-rafi-1964-benazir-1964-10-dil-mein-ek-jaane-tamanna-vintagesense-song-id-11249.mp3,11025,265.509,2
05804-indian-music-vintagesense-1954-bahuta-dina-hue-5-lataa-1954-bahuta-dina-hue-kyon-chamelii-khilakhilaatii-hai-kallaa-pt-indra-vintagesense-song-id-05804.mp3,44100,136.725,2
17972-indian-music-vintagesense-rr43-10-aaj-jiyaa-vintagesense-song-id-17972.mp3,8000,134.352,2
11280-indian-music-vintagesense-1964-chandi-ki-deewar-1964-talat-1964-chandi-ki-deewar-1964-ashkon-mein-jo-paya-hai-vintagesense-song-id-11280.mp3,11025,188.918,2
12566-indian-music-vintagesense-1967-jaal1967-asharafichorus-1967jaal196713dildededillele-vintagesense-song-id-12566.mp3,11025,338.599,2
06131-indian-music-vintagesense-1954-kasturi-09-tu-hi-bata-de-bhool-huyi-kya-meri-pankaj-malik-vrajender-gour-pankaj-malik-vintagesense-song-id-06131.mp3,11025,152.398,2
11298-indian-music-vintagesense-1964-daal-me-kala-51-1964-musical-interludes-c-ramchandra-vintagesense-song-id-11298.mp3,12000,136.8,2
06180-indian-music-vintagesense-1954-lailaa-06-main-naukar-chokidaar-ka-shamshad-asha-bharat-vyas-ar-kuraishi-vintagesense-song-id-06180.mp3,11025,185.678,2
05811-indian-music-vintagesense-1954-baraati-04-teri-nazron-ne-chitalkar-asha-raja-mehandi-roshan-vintagesense-song-id-05811.mp3,11025,206.681,2
11274-indian-music-vintagesense-1964-chaar-darvesh-1964-asha-1964-chaar-darvesh-1964-12-le-liya-dil-mera-vintagesense-song-id-11274.mp3,11025,219.324,2
18140-indian-music-vintagesense-shravankumar46-gaonsechaladoorayebharatka-vintagesense-song-id-18140.mp3,11025,186.932,2
11209-indian-music-vintagesense-1964-aaya-toofan-1964-rafi-1964-aaya-toofan-1964-bura-na-maano-abhi-kamsin-ho-vintagesense-song-id-11209.mp3,11025,267.076,2
18166-indian-music-vintagesense-shri-ram-bharat-milan-04-1965-rafi-chorus-dekho-re-pehli-baar-meri-zindgani-phali-shiv-ram-vintagesense-song-id-18166.mp3,11025,311.275,2
17662-indian-music-vintagesense-pittsburgh-streetsinger-1938-kanandevi-sukundilka-rcb-vintagesense-song-id-17662.mp3,11025,203.285,2
01572-indian-music-vintagesense-1944-aaiinaa-8-shamaa-misle-khyaala-aaye-the-pt-faanii-gulashana-suufii-vintagesense-song-id-01572.mp3,11025,170.371,2
12595-indian-music-vintagesense-1967-madanmohanvolume3-naunih-rafi-1967madanmohanvolume316tumharizulfkesaayemein-vintagesense-song-id-12595.mp3,11025,208.823,2
11261-indian-music-vintagesense-1964-beti-bete-1964-suman-kalyanpur-rafi-1964-beti-bete-1964-agar-teri-jalwa-numai-na-hoti-vintagesense-song-id-11261.mp3,11025,283.063,2
06130-indian-music-vintagesense-1954-kasturi-07-ak-din-koun-kartaa-hai-pankaj-malik-vrajender-gour-pankaj-malik-vintagesense-song-id-06130.mp3,11025,185.365,2
17695-indian-music-vintagesense-portland2005-17-vintagesense-song-id-17695.mp3,8000,116.928,2
06108-indian-music-vintagesense-1954-ilzaam-07-abc-mere-sapnon-mein-kishore-asha-rajender-krishna-madan-mohan-vintagesense-song-id-06108.mp3,11025,184.32,2
05890-indian-music-vintagesense-1954-chakradhari-01-baadal-ki-paalki-pe-hemant-kumar-asha-pradeep-avinaas-vyas-vintagesense-song-id-05890.mp3,11025,204.434,2
18667-indian-music-vintagesense-zindagi-aur-hum-51-1962-roshan-musical-interludes-roshan-vintagesense-song-id-18667.mp3,11025,293.251,2
01573-indian-music-vintagesense-1944-aaina-05-baalamji-ye-kya-jadu-dara-zoharabai-gop-pt-fani-fateh-ali-khan-vintagesense-song-id-01573.mp3,44100,183.954,2
01505-indian-music-vintagesense-1943-shankara-paarvatii-3-saadhanaa-bosa-nainaa-panaghata-bhae-pt-indra-gyaana-datta-vintagesense-song-id-01505.mp3,11025,176.379,2
01562-indian-music-vintagesense-1943st12shakuntala-06-chandsananhaaaye-vintagesense-song-id-01562.mp3,11025,131.03,2
06129-indian-music-vintagesense-1954-kasturi-03-apni-veeraan-e-mere-dil-pankaj-makik-vrajender-gour-pankaj-malik-vintagesense-song-id-06129.mp3,11025,190.798,2
01533-indian-music-vintagesense-1943-vishha-kanyaa-9-amiirabaaii-uda-jaa-re-uda-jaa-kidaara-sharmaa-khemachandra-prakaasha-vintagesense-song-id-01533.mp3,11025,193.515,2
12580-indian-music-vintagesense-1967-jewelthief1967-asha-1967jewelthief1967baithhenhaiuskepaas-vintagesense-song-id-12580.mp3,11025,298.057,2
01545-indian-music-vintagesense-1943sanjog-04-jaanbachisolakhonpaaye-vintagesense-song-id-01545.mp3,11025,172.147,2
12518-indian-music-vintagesense-1967-chhailababu1967-latamukesh-1967chhailababu1967kyonjhukijhukihainpalkein-vintagesense-song-id-12518.mp3,11025,289.071,2
06161-indian-music-vintagesense-1954-khushboo-08-kaani-aankhon-ki-ijjat-hai-shamshad-gs-nepali-shankerlal-vintagesense-song-id-06161.mp3,11025,200.725,2
18197-indian-music-vintagesense-stationmaster42-arerajabadejatanse-vintagesense-song-id-18197.mp3,11025,159.451,2
06146-indian-music-vintagesense-1954-khaibara-meraa-pyaara-bharaa-vintagesense-song-id-06146.mp3,11025,207.621,2
18642-indian-music-vintagesense-zaban43-dekhahaieksapnasuhana-vintagesense-song-id-18642.mp3,11025,172.722,2
17937-indian-music-vintagesense-rashtraveer-shivaji-07-1962-asha-male-humming--raghukal-reet-suresh-talwar-vintagesense-song-id-17937.mp3,11025,116.297,2
17978-indian-music-vintagesense-saas-bhi-kabhi-bahu-thi-02-1970-suman-kalyanpur-kishore-suno-ji-tum-baday-woh-ho-rd-burman1-vintagesense-song-id-17978.mp3,11025,208.248,2
18610-indian-music-vintagesense-watan-se-door-04-1969-asha-kamal-barot-mei-n-to-naachoo-n-mei-n-to-gaayoo-n-lala-sattar-vintagesense-song-id-18610.mp3,11025,235.781,2
05841-indian-music-vintagesense-1954-bilwamangal1954-1125-11yehraatdinka-chatma-vintagesense-song-id-05841.mp3,8000,197.568,2
05812-indian-music-vintagesense-1954-baraati-05-jhatpat-aake-mil-chitalkar-chorus-dn-madhok-roshan-vintagesense-song-id-05812.mp3,11025,142.838,2
17611-indian-music-vintagesense-pittsburgh-arabiannights-1946-kanan-robinm-kurjha-kdg-vintagesense-song-id-17611.mp3,11025,162.116,2
12547-indian-music-vintagesense-1967-gunahonkadevta1967-mukesh-1967gunahonkadevta196701chahathabanu.gunaahonkade-vintagesense-song-id-12547.mp3,11025,311.85,2
11228-indian-music-vintagesense-1964-awarabadal1964-asha-chhankaymoripayalaurkhankay-ushakhanna-vintagesense-song-id-11228.mp3,12000,214.608,2
17626-indian-music-vintagesense-pittsburgh-azadikebaad-suprovasircar-meratootasapnapyara-kpsen-vintagesense-song-id-17626.mp3,11025,176.536,2
12559-indian-music-vintagesense-1967-harekaanchkichudiyan1967-asha-1967harekaanchkichudiyan196705dhanichunripehansajkebanked-vintagesense-song-id-12559.mp3,11025,235.311,2
11285-indian-music-vintagesense-1964-chitarlekha-1964-manna-dey-1964-chitarlekha-1964-laagi-manwa-ke-beech-katari-vintagesense-song-id-11285.mp3,11025,198.583,2
